token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating
0xcdfbEA5E75AF7b9f83a601F33A0A59e2cc97B05D,bsc,Virgin chain,22,14000000000000000000000000,14000000000000000055575936,3,13899156757843282111758336,99.27969112745203,99.27969112745203,False,False
0xCDfda008B8dccB9cB34443d6e9D59f1F21Be924a,bsc,OctoFi,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0xCE26C6c0a1b65683Fa6a16E9E345b62E853376E5,bsc,TWTL,120,8000000000000000000000000,7999999999999999947136920,4,7681063963950357355167744,96.01329954937947,96.01329954937947,False,False
0xce565927d0ed31329Bf2cF7678faac2E54fd2bd2,bsc,Swash,2,1000000000000000,977253660744124,1,954507321488248,95.4507321488248,97.67242220013216,False,False
0xce5FE23A8E240d2eB38B7E86648719840036E26C,bsc,Hyper,157,10000000000000000000000000,9999999995496399852841464,1,9996268742907372353748992,99.96268742907372,99.96268747409293,False,False
0xCe889D9367318f824b5C43D1C547562d25445809,bsc,MetaPirates,200,1000000000000000000000,974632092721495248240,3,712525606828179103744,71.25256068281791,73.10713572324218,False,False
0xcea758b417d28d377E9328B36662dBb286047488,bsc,Nice X,2,1000000000000000,997456208395785,1,994912416791570,99.491241679157,99.7449721017521,False,False
0xCeB7432fc650b019F6F3B53266Dc0378DB9A4488,bsc,Starlink X,29,1000000000000000000000000,544749255919193199594740,1,85586049050211179823104,8.558604905021118,15.711090583464113,True,True
0xCEBA2a8F6Ec221AEB5f3a7bcd15Cbc7e6a387bfb,eth,Peter Pan,200,469000000000000000000000000,462967992235673449729622016,4,378410779517139915934531584,80.68460117636246,81.73584046054533,False,False
0xCeBf6e1e3645fFb59C33046B740f0923286F86C5,bsc,TOKUDA,31,20971520000000000000000000,20971520000000000214626304,7,18193373550108999898103808,86.75276541761875,86.75276541761875,False,False
0xcEdC274c4748d45CF41A14686763f0476738D90d,bsc,Grok moon,35,100000000000000000000000000,100000000000000000547091072,7,83128222236405936909451264,83.12822223640593,83.12822223640593,False,False
0xCF0a8E9dEdfcE7B3E7fBB5F726E09f1FaA7C3b45,bsc,Lazacoin,113,10000000000000000000000000,9999999999999999848156710,3,9561175059947739232075776,95.6117505994774,95.6117505994774,False,False
0xCf387E58dB833a665E5284b6Add09700575D2b23,bsc,Space Orion,18,10000000000000,10000000000000,1,9982090620613,99.82090620613,99.82090620613,False,False
0xcf792c29d5fBCC2E3E687CfB60e166b9D5542870,bsc,SHIBAFLY,200,1000000000000000000000000000000000,521770437326999479254356898873344,0,37004815441397238415036795322368,3.7004815441397243,7.09216406183739,True,True
0xCF8F271F1E5d7c42A7d7cc623DCfC3830e426645,bsc,Beagle Inu,13,1000000000000000,1000000000000000,1,999978942165805,99.99789421658049,99.99789421658049,False,False
0xcfAF446f561179D40eB65933C6Ce349A2335860c,bsc,Meta Satoshi,45,100000000000000,100000000000000,1,99428148500787,99.42814850078699,99.42814850078699,False,False
0xD01a07b77E9965BDaF2157c7676C580640311794,bsc,METAWARP,24,1000000000000000000000000,1000000000000000001791693,5,930183638094477239779328,93.01836380944772,93.01836380944772,False,False
0xd04ab680Dbe8BEb8afDCaB9b00e53d499E3b93a7,bsc,NeiroFlo,10,1000000000000000000000000000,1000000000000000000000000000,1,1000000000000000000000000000,100.0,100.0,False,False
0xd076b7654C8C7996cE5Dbd0f90B9431bD96f3906,bsc,Saita Inferno,37,333000000000000000000000000,332999999999999998855717888,6,275406735328613161423077376,82.70472532390785,82.70472532390785,False,False
0xD0830c37E09a76552adC6DCCafB7b9B5767f75AB,bsc,Green Bull,11,1000000000000000000000,998319981839157194352,1,996487289668955089024,99.6487289668955,99.81642236922616,False,False
0xd0a4F585dDd9d49DE480bBD3186De66c537bdcC2,bsc,PartyStarter,21,994244137879700250,744096865160484555,1,478632210645570242,48.14031005164276,64.32391171844814,True,True
0xd0B6d5f5B70bB0298AB3acc2128A1Ac705721590,bsc,Pizza,15,1000000000000000000000000,999695396851964656715787,1,999389212911759672740096,99.93892129117596,99.96937227667856,False,False
0xD0d5B8F73383A1d21Be4dC89edeEC371Fe4b6df8,bsc,Tranchess,27,1000000000000,1000000000000,1,998561183417,99.8561183417,99.8561183417,False,False
0xD0DB41B133f6b7201dd2c9Ce7B76a2eCcc4b0276,bsc,TAP FANTASY,30,10000000000000000000000000,10000000000000000267359817,1,9967711586547575687217152,99.67711586547576,99.67711586547576,False,False
0xD0faA262471836c6b5Dc20aaf2Ec893946F65590,bsc,Rocket Moon,8,10000000000000000,9999999999999999,1,9999999999999999,99.99999999999999,100.0,False,False
0xd14B3629d1ACB393dDe3E62189AA782c0218bAb0,bsc,Tige Inu,13,1000000000000000,1000000000000000,1,999976636920463,99.9976636920463,99.9976636920463,False,False
0xD17B77e2ccE2E65D67DfE75d74cae45a7e31a897,bsc,SatsRush,42,47829690000000000000000000,47829689999999999451585344,4,43984616672864529475960832,91.96090686112439,91.9609068611244,False,False
0xd186b03243E2516Fdf7e67265775A0F842D3eBE1,bsc,Rocket Lambo,5,100000000000000000000000000000000000,99999999999999999718164435015041024,1,99999999999999999436328870030082048,100.0,100.0,False,False
0xd19930684F5438Ce33938355EA09C9F91EE93E43,bsc,FMMX,135,10000000000000000000000000,10000000000000000029115056,2,9165070846597619366494208,91.6507084659762,91.6507084659762,False,False
0xD1A6eFF20958403F9fa137760e62dfDE4516a0b1,bsc,MetaMatrix,200,1000000000000000000000000000000000,955162393207123197711985483448320,3,807394389246379184585603180134400,80.73943892463792,84.52954125794386,False,False
0xD1FdF57241df3C36dad469060caC9f1ea2eE7585,bsc,Lunapad,200,100000000000000000000000000,86645119391128160266354688,6,59562858004488593894014976,59.5628580044886,68.74346578670351,True,True
0xd2478376D465cd2e6134C1CCC746dfcB0100C41F,bsc,UC FINANCE,21,500000000000000000000000,499999999999999998722816,6,466317113415263202574336,93.26342268305264,93.26342268305264,False,False
0xd2D3E898E164f1BfDcC59524F32b63698769a8bf,bsc,BuyTheDip,171,8595879526995790646038413,8438044047297019114501699,1,8115772602459778904489984,94.41468527998546,96.18073284482944,False,False
0xD30138131165C2C8fad4d71485BE1c3b798485FB,bsc,Jeyco,17,1000000000000000000000000000,1000000000000000000000000000,1,999998905210040268280806006,99.99989052100403,99.99989052100403,False,False
0xD3139BF0C436f8c77C4d99561fcc371055C6aeaC,bsc,Spare System,38,100000000000000000000,100000000000000000000,1,99999996412436784704,99.99999641243679,99.99999641243679,False,False
0xd3212BfC18EA9Fd2A765cCA97cC9a97eba6aCa20,bsc,CakeCrash,5,1000000000000000000000000,541406065597610407688423,1,82812131195220815376846,8.28121311952208,15.295752385746141,True,True
0xd32203B3FC23bF69E664dF12022eb8C1017CA2A6,bsc,Renegade,156,10000000000000000000000000,9999999997748200389165441,1,9987845281760008645115904,99.87845281760008,99.87845284009072,False,False
0xD362d020f28e9a46bc43eE690809F8af7b33Da42,bsc,Dose,2,1000000000000000,985788096616004,1,971576193232008,97.15761932320079,98.5583206540247,False,False
0xD384218285759E3244a6F4461DD57e880a2194F8,bsc,Exeedme,46,1000000000000000,1000000000000000,2,943007359437447,94.3007359437447,94.3007359437447,False,False
0xd38E3f7fc4C417AD69C1fC8fb8F5773F2cE5fe8C,bsc,Ai Robots,200,100000000000000000000000000,52972432570127858945294336,1,4823297742784038365560832,4.823297742784039,9.105297810136788,True,True
0xD3a555bA7142C2C11f5e2bd2114720c36e31AC81,bsc,FlokiCrown,112,1000000000000000000000,994605526144077841391,4,911827506142448318464,91.18275061424484,91.67730141993617,False,False
0xd3a6C8bf99863c09C106F3B04aaf6F41Bab2625c,bsc,Step FAT,9,1000000000000000000,993638535202082413,2,987277070404164827,98.72770704041648,99.35978078822961,False,False
0xd3AE578cd0F7d7f8C684B5bFBB57d8812De4A0C1,bsc,Terereumx,14,4000000000000000,4000000000000000,1,3999979790432930,99.99949476082325,99.99949476082325,False,False
0xd3b8260CE307b375B646F4a6BA34E5e425f61D23,bsc,VestChain,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0xD3Ba3fa6B3d63aC9FCd3E5a733E774A562623d01,bsc,Hell Star Coin,18,1000000000000000000000000000000000,643327742214946747393418727522304,1,286630457047103802210937529696256,28.66304570471038,44.554344269415274,True,True
0xD3caB2cE8f304c31aaCb8216C617A7b3b994A886,bsc,BNBpoint,11,1000000000000000000000,999999999999999983103,1,999999999998999966206,99.99999999989998,99.9999999999,False,False
0xd3d707c085bc0d5Ee2Ca123B2278881E4DEe7b4A,bsc,XIPC,61,8000000000000000000000000,8000000000000000049823899,3,7984549634817667038183424,99.80687043522084,99.80687043522084,False,False
0xD3d8790ED68DF432f50CF4A047638d4c1B92Dd35,bsc,Quacked,56,1000000000000000000000,999998696642641171147,1,998587142199583632384,99.85871421995837,99.85884437171802,False,False
0xd3Eb466BB44F201e36d7F23b25B4bC395b27D92d,bsc,Uniglo,2,1000000000000000,1000000000019858,1,1000000000039716,100.0000000039716,100.0000000019858,False,False
0xD4220DE66C0898768A6ede2959F0485cc807cF1B,bsc,ECASH TOKEN,66,100000000000000000000,100000000000000000000,1,99999994816429778953,99.99999481642978,99.99999481642978,False,False
0xd47BbCaa6B2b93ad295dd88949431dE039542799,bsc,Safereum,28,100000000000000000000000000,99999999999999999603183936,6,87896640997596669304373248,87.89664099759666,87.89664099759666,False,False
0xd4E0E38151942Daa21aDb51CB5E7DcE633A18e98,bsc,Blue Check,15,1000000000000000000,999999999999999992,3,999493065800026092,99.9493065800026,99.9493065800026,False,False
0xd4E8023A1a44494c61e3BdCDe124E9A1598aBd16,bsc,Strongerx,98,9000000000000000000000000,8999999999999999887993446,3,8534649471845665035255808,94.82943857606294,94.82943857606294,False,False
0xd505c34B682dc93c9EAD53Fd2f911525f861eb1F,bsc,Sonicmoon,94,1000000000000000000000,896556009955508864424,2,790564803127279141181,79.05648031272791,88.1779603670841,False,False
0xD53401b494C018Bd0d592FCe058fC58B97f47D47,bsc,Versity Crypto,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0xD5425EF1F246f1Ed252D9Bfc3fd614234821Dd28,bsc,Akatsuki,129,1000000000000000,1000000000000000,1,911272711172316,91.1272711172316,91.1272711172316,False,False
0xd5511f0b63AA2390ca949f758C11620a44bc994F,bsc,CelestialLink Token,47,100000000000000000000,100000000000000000000,1,99999955537962742434,99.99995553796273,99.99995553796273,False,False
0xd55389ADCE564fd655212630bb0bdFa4814b4187,bsc,CashTree,200,100000000000000000000000,57665811394399663337280,1,11920175825621946613760,11.920175825621946,20.671131711119216,True,True
0xD582bacBb2a01250B04df85Fd26810A033751058,bsc,Wombex WOM,22,1000000000000000,1000000000000000,1,999191138974677,99.91911389746771,99.91911389746771,False,False
0xd5b978634a6aD8E795ac882A51768b64A198b5E4,bsc,CARBON BROWSER,33,500000000000000000000000000,500000000000000004828474880,4,449813966737283693764673536,89.96279334745674,89.96279334745674,False,False
0xD5E68d62C2F9230F4248BA6450037d032955774D,bsc,SHIBTRON,44,55000000000000000000000000000,54999999999999999990074966016,6,44417185674877903376780099584,80.7585194088689,80.7585194088689,False,False
0xD602CCde3a2ad9e2e093324da4b85d25bd41e3cc,bsc,Rising Elon Doge,60,1000000000000000000000000,796634366011894963789752,1,553834920098371814293504,55.38349200983718,69.52184637363513,True,True
0xD676c90a3979e73dfFb61f7a8608234781fc9CF8,bsc,Ricnatum,200,10000000000000000000,9062985246997939799,2,4105615209634801504,41.056152096348015,45.300914629589215,True,True
0xD686a95c8cc28ea3a8242aDCa4149a219Fc53f20,bsc,Baby Soulja Boy,200,1000000000000000,982241467159832,1,888472620717201,88.8472620717201,90.4535850320222,False,False
0xd6B552364758CeEC50F2c50d0D509b6cFeE72762,bsc,DiamondHands,135,30000000000000000,21312867715600443,1,12134137796140248,40.44712598713416,56.933388589740964,True,True
0xd6bA14cE794de1d15f63F2687AD9a056B263556f,eth,Kumamon,200,1000000000000000000000000000,999999998435067185752180752,2,868216566199537867740413952,86.82165661995379,86.82165675582385,False,False
0xd6cFE94b984d2F4BCf4f7c5abF2670Ce77e890F7,bsc,MWX,105,8000000000000000000000000,7999999999999999992797831,3,7775582368503150497759232,97.19477960628939,97.19477960628939,False,False
0xD732cE166b820c19E4b7bdBbCBc856fc599B4D6E,bsc,KQR,25,14000000000000000000000000,14000000000000000185718103,3,13989481895013429618409472,99.92487067866736,99.92487067866736,False,False
0xd7721F0d590823EC63c5fC26D816781aDf06f041,bsc,Manna,2,1000000000000000,1000000011963428,1,1000000023926856,100.0000023926856,100.00000119634278,False,False
0xd785de5d47B9e3a6C352366F302b9563BD20d95e,bsc,White Shark Token,103,1000000000000000000000000,824219944987486175309127,3,618797704241685177827328,61.87977042416853,75.07676901110179,True,False
0xD7AD445Ef192E037eD37F7B743dEC68F2a11E463,bsc,TOADROCKET,200,1000000000000000000000000000000000,517674553099194706794593812217856,0,27188081126619276857679055683584,2.718808112661928,5.251963992406172,True,True
0xD7B0C70FD30AA89c9C007c8ABDE2E58C2184501A,bsc,CREAM CAKE,15,69000000000000000,39500000000000000,1,9997134899731291,14.488601303958394,25.309202277800736,True,True
0xd7b7f050cAe23eCfD1d3Ab8b8107bAF167D65BBB,bsc,Done Token,200,300000000000000000000000000,296572058692788847297691648,3,286585592629604654142980096,95.52853087653489,96.63270164181957,False,False
0xD7FC70546FF0Bc763c4C9E61A818175537323090,bsc,HART COIN,33,8000000000000000000000000,8000000000000000000000000,3,7998856358381107620145214,99.98570447976385,99.98570447976385,False,False
0xd80501642E0Dd4c5FD5098d706F4F7245446F377,bsc,Basid Coin,59,1000000000000,1000000000000,1,978874335549,97.8874335549,97.8874335549,False,False
0xD8078BED62E03f4c1C39505940272072F8CDC135,bsc,MarketUp2k25,46,1000000000000000000000,1000000000000000006900,2,998802047131465649248,99.88020471314657,99.88020471314657,False,False
0xD8153BE575bCd769141E1E20958a2337E57026Ee,bsc,Terry Slime,34,100000000000000000000,100000000000000000000,1,99999999913530544705,99.99999991353054,99.99999991353054,False,False
0xd8839A1059f4E483cEB5BE7B6644a89258676595,bsc,Rollupy,15,1000000000000000000,1000000000000000018,2,999987896072450979,99.9987896072451,99.9987896072451,False,False
0xD89A48AA639e5AE9999F9E8199C4299fB506089A,bsc,KLTC,121,8000000000000000000000000,7999999999999999960570706,3,7715933526444642769305600,96.44916908055804,96.44916908055804,False,False
0xD8C22Cc911773586202C4069f406965d7D0Ff0E0,bsc,Dime Of Tag,69,100000000000000000000,100000000000000000000,1,99999999471799729585,99.99999947179973,99.99999947179973,False,False
0xD8c6d88d7089B2a8D7c50Dad39B5226e9187A782,bsc,L7 DEX,39,10000000000000000000000000,10002757000000000037543536,5,8736911601198418012143616,87.36911601198418,87.3450349858386,False,False
0xd8f3E0Fe6254010eE6D309607024d1B2bf378e6B,bsc,Museo,200,1000000000000000000000000000,891646897692067435705794560,1,668606269970816697309855744,66.86062699708167,74.98554323482003,True,False
0xd9028248B6e01e50EF68f17BA3FE21F785eE22Ab,bsc,BABYBNB,9,100000000000000000000000000000,100000000000000000000000000000,1,100000000000000000000000000000,100.0,100.0,False,False
0xd90F329C32D2330078c1B203836AC7013d3ec9d4,bsc,Fordra,103,10000000000000000000000000,9907822658991216047699808,2,8743427890942297937352295,87.43427890942299,88.24772295462671,False,False
0xD91f0D22d4922A22608407ec148141EDde9a7267,bsc,Prectrum Protocol,39,10000000000000,10000000000000,1,9865212956052,98.65212956052,98.65212956052,False,False
0xD927d3e676C5251Bd12d705E048374892c4bde51,bsc,SRVF COIN,22,12000000000000000000000000,12000000000000000000000000,3,11999615753878659171457160,99.99679794898883,99.99679794898883,False,False
0xd92a03254DDCC0cf01A96157eb7e202d34847AD4,bsc,NEBULA X,11,1000000000000000,1000000000000000,4,999999999999998,99.9999999999998,99.9999999999998,False,False
0xd93b7700C5017ea0b8EcA96129D1B2EeCd8d5153,bsc,Blirbra,130,14000000000000000000000000,14000000000000000132690238,3,13004134611030223255240704,92.88667579307302,92.88667579307302,False,False
0xd93eEEc749e6D4E85A2FaCE45f1B99a26e600F76,bsc,KMT COIN,53,10000000000000000000000000,9999999999999999936879861,3,9963349142257150658084864,99.63349142257151,99.63349142257151,False,False
0xD95B09dB08016A98698ae16d4bdeD73D7a2c8A11,bsc,Skycoin,2,1000000000000000,1000000000959561,1,1000000001919122,100.00000019191219,100.00000009595611,False,False
0xD9aC0B1f578520793e8ece19dbE56ACCF8a9EAeF,bsc,SolGPT,47,1000000000000000000000000,999999999999999987951872,5,888230716810279620968448,88.82307168102797,88.82307168102797,False,False
0xd9Ae3468a011A2eeDbF4c23553736065de5173Ad,bsc,EXT COIN,21,10000000000000000000000000,10000000000000000000000000,3,9998542856411326280186341,99.98542856411326,99.98542856411326,False,False
0xD9B35f4C6bA0441053E702f3269759224ac34328,bsc,Corite,2,1000000000000000,974745410911561,1,949490821823122,94.94908218231221,97.40910920885266,False,False
0xd9BBdF0B6a7fCC4D9fd24Bb13F9413b71787EdF1,bsc,Apex Sphere,27,1000000000000000000000000000,999999999999999967517407812,1,999993976847960550967083008,99.99939768479605,99.99939768479605,False,False
0xD9Ca1D00De092A90463F27Fc3F5bD3B3D2b0C352,bsc,Universal Pickle,200,1000000000000000000000000000,880856618984182424686034944,1,556703342543832529380573184,55.670334254383256,63.200222436408716,True,True
0xd9e9fF79926C378857E1D3e5bbB75c8b98669CE6,bsc,SindoToken,8,10000000000000000000000000000000000,9999999999999999874806092778176512,1,9999999999999999749612185556353024,100.0,100.0,False,False
0xD9f21eB27474981F419A0845DdFccC14e3Fd4ECc,bsc,PogToken,200,10000000000000000000000000000,6499476297158931756320030720,2,2536841231388834133992013824,25.36841231388834,39.0314713894371,True,True
0xda191b8F3687a29a2530f91DEC1f0d025752438B,bsc,Dogs Of Elon,47,1000000000000,1000000000000,1,996467776446,99.64677764460001,99.64677764460001,False,False
0xDA360309C59CB8C434b28A91b823344a96444278,bsc,Merlin Token,30,710346743338812297497800,505273476715171951233131,2,300190077101930875068651,42.25965416424102,59.411406087153715,True,True
0xDA537F087b9D554f931c51ad6e6357211eEE498F,bsc,DiamondBalls,35,1000000000000000000000,999940974023214023547,1,998760279298816827968,99.87602792988169,99.88192355798296,False,False
0xda5418d97fe53a47364df12Dd1F97d98f32989b8,bsc,BlocX,28,10000000000000000000000000,10000000000000000060142976,6,9074235461892398179680256,90.74235461892398,90.74235461892398,False,False
0xda7Ef309387480e4a3DD4cA9fdBcE3dFcfDfc487,bsc,GalacticaWave,17,1000000000000000000000000000,1000000000000000000000000000,1,999999788722193394637428886,99.99997887221934,99.99997887221934,False,False
0xDa84df5F772c5fA31326fB959160640a3Bd9c6e2,bsc,LunariumX,17,1000000000000000000000000000,1000000000000000000000000000,1,999999634006309950060275860,99.999963400631,99.999963400631,False,False
0xDa8c457A29E62249776F240C1345A9C43DB52835,bsc,Aidos Kuneen,2,1000000000000000,975001994917525,1,950003989835051,95.0003989835051,97.43610728872524,False,False
0xdaA1F46b661B00192Bba2Ad4f0792e0963fCC807,bsc,Freedomcoin,2,1000000000000000,984949446949775,1,969898893899551,96.9898893899551,98.47194664692354,False,False
0xdAC2da1AEd80d78B1E250625c6492468B9FE2059,bsc,ShitCoin Daddy,83,1000000000000000000000000,524981366994677409344879,1,49962733598732786680811,4.996273359873279,9.517048935422377,True,True
0xDb13d7c6eE4eD79596f601ca966d87b5E377CA66,bsc,LegoTokenBSC,200,1000000000000000000000,813398426437107345542,1,615133672396109355136,61.513367239610936,75.62513675992119,True,False
0xDb1dFAD446A5feEE9E38fBD1De3074EE98De78D9,bsc,ShibaToken,15,1000000000000000000000,998320771545021758824,1,996099126342167493248,99.60991263421674,99.77746178721534,False,False
0xdb25bA7cD0e966790fc8A878B49aA4A6c5Cd3b3B,bsc,Cyber Gnosis Token,4,10000000000000000000,9999999999999999715,3,9999999999999999430,99.99999999999999,100.0,False,False
0xdB44B1B8e04d210CB759df53484394989F3c066f,bsc,Tornado,28,1000000000000000000000000,547968585400472959949448,1,95490557066364642181120,9.549055706636464,17.426283113762278,True,True
0xDb5bD5763C16e90F1d5b5947e1B9E2c278F054d9,bsc,BossBabyLink,17,1000000000000000000000000000000,905764110129111174759723626562,2,811524776765847601599091154168,81.15247767658475,89.59559864324605,False,False
0xdb78FcBb4f1693FDBf7a85E970946E4cE466E2A9,bsc,Safe Crypto And Money,105,100000000000000000000000000,86576473829212385315748236,3,45320550847277234872505361,45.32055084727723,52.34742054369198,True,True
0xdb8dAF3cFb42A30d5e49b3f91277Df1eBA0466db,bsc,Pac Man,34,50000000000000000000000000,50000000000000000227409920,4,43618201796625826127544320,87.23640359325165,87.23640359325165,False,False
0xdB96D49D6e912F15dE93d3F4be1967fbF167dbF6,bsc,SAFEPUMP,7,100000000000000000000000000000,100000000000000000000000000000,1,100000000000000000000000000000,100.0,100.0,False,False
0xdB9A39D989B12C1876EEAEEe934Cc11d8F16909f,bsc,GROOVE DAO,44,5000000000000000000000000,5000000000000000041485508,3,4637730280971074248114176,92.75460561942148,92.75460561942148,False,False
0xdbBD2079f67744fff01aD20e2fe1aFc8bB94B166,bsc,Curecoin,2,1000000000000000,975343895306979,1,950687790613959,95.0687790613959,97.47206038694077,False,False
0xDbBD8Cff63BE0C7F447CE61c1624160B7a580D57,bsc,Stealth Token,58,1000000000000,1000000000000,1,992606854175,99.2606854175,99.2606854175,False,False
0xDBDBF6aBCD768F3276Aa5e3490C835Ab0671172c,bsc,Hawkmoon,200,1000000000000000000000000000000000,702713915087320888012805161091072,1,385232556076610450351814650888192,38.52325560766104,54.82068133356097,True,True
0xDBe7C17c620B1f4AE7447F5b86146D1C4E5BA129,bsc,CryptoBubble,200,100000000000000000000000000,68944951831318265748979712,2,33333471878266483478888448,33.33347187826649,48.347951507487664,True,True
0xdC66e29F7c775D7dB84aa7f1e15C6Af44c28b0e4,bsc,Solamoon,200,1000000000000000000000000,561005866537455531239424,1,89273843360601802276864,8.92738433606018,15.913174653877071,True,True
0xdCB78Ba8fcfdA62F719Fd4ab36b4bFDd45fc7F86,bsc,Crypto Flash,33,100000000000000,100000000000000,2,98243196113870,98.24319611387,98.24319611387,False,False
0xDcD9E221799088947732BE7A9C589eaaBe820D46,bsc,Finxflo,32,1000000000000,1000000000000,1,997096997451,99.7096997451,99.7096997451,False,False
0xDD01Cb3b809c0d504fEc33e6b452079189fcAde7,bsc,BullRun2023,29,1000000000000000000000,999705373802007251207,2,998858643229369044032,99.8858643229369,99.91530198848308,False,False
0xdd1AaE5B5cF606051B8536DD00721Bfeb427f625,bsc,Bloggercube,42,1000000000000000000000000000,999999999999999997455318944,4,951305359112866992169680896,95.1305359112867,95.1305359112867,False,False
0xdd25ec39800E6b68a70f6D22e4455E4B94e6bD0F,bsc,Dvision Network,34,1000000000000,1000000000000,1,996253536397,99.6253536397,99.6253536397,False,False
0xDd5fEE816B4D859606F9D9F21a2891258c584CD7,bsc,Cat,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0xddA4179AE9d0874E79d5cf6b5409eeb67525c232,bsc,SMF,23,10000000000000000000000000,10000000000000000000000000,3,9992053848995232876014767,99.92053848995232,99.92053848995232,False,False
0xddced2173f82a30b2D75e6E90f2D8B956110dF9f,bsc,ELON BUYS TWITTER,14,10000000000000,10000000000000,1,9999776433346,99.99776433346,99.99776433346,False,False
0xdDf455f1f583c0D5017FD04234CAd4bE2Ad2D74e,bsc,WPT COIN,19,10000000000000000000000000,9999999999999999808767226,4,9999125730270292175355904,99.99125730270292,99.99125730270292,False,False
0xdDF6C4f988b15CE9e97b3Fa9B8913319878166BD,bsc,Doge Money,27,1000000000000000000000000000,999999999999999986424086528,6,899437987980357033911123968,89.9437987980357,89.9437987980357,False,False
0xdE16a2A0C8bE9f11Dbdf2F652652a685F96B7964,bsc,JRV COIN,21,12000000000000000000000000,11999999999999999819700254,3,11999239770895884423397376,99.99366475746571,99.99366475746571,False,False
0xde447f002dCC1963b3618E8b73f218505814c3B9,bsc,Spear Finance,32,10000000000000,10000000000000,1,9804113534889,98.04113534889,98.04113534889,False,False
0xDE99dDF412093e5f7BbD881a355A55E8Da9Ea147,bsc,BullMoonZilla,136,1000000000000000000000,999479591438995260062,4,980688685914227587328,98.06886859142277,98.11993104354302,False,False
0xDeE9d9EeE54CD5dD7867406D1567777F28bef0B4,bsc,ChatCoin,29,1000000000000,1000000000000,1,997731194515,99.77311945150001,99.77311945150001,False,False
0xDF16a4E942A32403BcEc2D0e89B413AdFe727dD3,bsc,MoonRocket,12,1000000000000000000000000,1000000000000000000000000,2,999996894103717044010529,99.9996894103717,99.9996894103717,False,False
0xdFDA13F1819244ad85161950e41e6062C9460f96,bsc,Jelly Crypto,2,1000000000000000,1000000000267864,1,1000000000535729,100.0000000535729,100.00000002678651,False,False
0xdfDCAaa663a4827F1B52Bf7e175b034705231edb,bsc,Agrello,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0xdfDeFd073E1E7985F01DCbbDF3F70D370dd1DB7D,bsc,BabyChinaDoge,71,1000000000000000000000000,993797308059271174396540,2,987522462779873538695168,98.75224627798735,99.36859908670397,False,False
0xDff1052D6F4770D80fb8239E337bFa8eecCcaB94,bsc,PromoFlow,29,100000000000000000000,100000000000000000000,1,99999998714581384220,99.99999871458138,99.99999871458138,False,False
0xdff6E634967c501401794bfCC60AbE58ca32f964,bsc,BnbElfOnTheShelf,106,1000000000000000000000,999999999999999995919,5,985200207218267150848,98.52002072182671,98.52002072182671,False,False
0xe00075F27422FaCdDecf68499E400d47691ceC21,bsc,dWhirlpool Token,120,100000000000000000000,100000000000000001572,1,99999917089470646749,99.99991708947064,99.99991708947064,False,False
0xE00202E73CdF446361B91F6E785907B67CB056BC,bsc,KMHR,136,10000000000000000000000000,9992729206096853608458457,1,9003635607618159869165568,90.0363560761816,90.10186728691478,False,False
0xE024d9f71aeEE7D24cb324F33F867c2762764BC6,bsc,MetaMusk,94,10000000000000000000000,9999999999999999999952,2,9818688286323255582485,98.18688286323255,98.18688286323255,False,False
0xe0820910c7dd9f51eAd090B475DdFDB582154483,bsc,KAF COIN,41,8000000000000000000000000,8000000000000000187646687,3,7980076218098628930568192,99.75095272623287,99.75095272623285,False,False
0xE085eBbB3D98f249395B2C105E5D6Fe6230a6EcF,bsc,HighSphere,8,1000000000000000000000000000,1000000000000000000000000000,1,1000000000000000000000000000,100.0,100.0,False,False
0xE08ae80492C9Aa43D07020220962d0b817817433,bsc,IQ Global,50,100000000000000000000000000,99999999999999999943581482,5,89132645071531037985603584,89.13264507153103,89.13264507153103,False,False
0xE0Dc4D3eb479Ac15E9CEa54cf443394797B4de76,bsc,Atsuko Sato,40,1000000000000000000000000000,999999999999999984384605032,4,910698130754805250001993728,91.06981307548052,91.06981307548052,False,False
0xE117c4e928806D82dC7e18b5D184ed00e4ef026e,bsc,Baby Doge,8,10000000000000000,10000000000000000,1,10000000000000001,100.0,100.0,False,False
0xE12BEeA2Ffa238d489329dc5C3DCb4aBD9cD1d05,bsc,Goal Champion,2,1000000000000000,971315369409550,1,942630738819100,94.26307388191,97.04682624265618,False,False
0xE1695E097694C5F5f1EF7b8B4BbCF269D944aD4B,bsc,CNRM,22,12000000000000000000000000,12000000000000000241602247,3,11997823442003460147773440,99.9818620166955,99.9818620166955,False,False
0xe17414b380b91863C7621c45fed68A9BaF8ECBAB,bsc,Mao,50,100000000000000000000000000,99987408174498677270243129,4,92907760454054048308396032,92.90776045405404,92.91946071040347,False,False
